agg,bil,gld,spy,vb,vnq,vo,vwo
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.20663730800151825,0.07601761817932129,0.07601761817932129,0.07601761817932129
